timesteps_this_iter,info/opt_samples,time_this_iter_s,iterations_since_restore,episodes_total,info/grad_time_ms,episode_reward_min,timesteps_total,episode_reward_mean,pid,time_since_restore,hostname,date,time_total_s,timestamp,done,episodes_this_iter,node_ip,sampler_perf/mean_inference_ms,info/sample_time_ms,info/sample_peak_throughput,experiment_id,training_iteration,episode_len_mean,info/num_steps_trained,info/update_time_ms,sampler_perf/mean_processing_ms,episode_reward_max,sampler_perf/mean_env_wait_ms,info/opt_peak_throughput,timesteps_since_restore,info/num_steps_sampled
783,712.2,0.3925588130950928,817,2308,5.043,-635.5999999999997,651680,-49.92300000000062,9350,336.78957509994507,zack-XPS-15-9560,2019-12-18_10-58-02,336.78957509994507,1576695482,False,3,10.142.78.137,0.7000050520499019,361.385,1970.753,751c756febcd46d9a439e0a10f7704d1,817,67.93,651680,0.001,0.38661772592873783,384.4000000000002,0.9408618434087462,141220.621,651680,651680
816,720.9,0.428849458694458,818,2312,5.038,-635.5999999999997,652496,-57.67200000000059,9350,337.2184245586395,zack-XPS-15-9560,2019-12-18_10-58-02,337.2184245586395,1576695482,False,4,10.142.78.137,0.6999311455730937,367.17,1963.397,751c756febcd46d9a439e0a10f7704d1,818,66.95,652496,0.001,0.38655368630753556,384.4000000000002,0.9406696297574821,143102.679,652496,652496
768,730.5,0.39410400390625,819,2315,5.166,-635.5999999999997,653264,-71.94300000000054,9350,337.6125285625458,zack-XPS-15-9560,2019-12-18_10-58-03,337.6125285625458,1576695483,False,3,10.142.78.137,0.6998745789831874,369.934,1974.679,751c756febcd46d9a439e0a10f7704d1,819,67.49,653264,0.001,0.3865058023059593,382.69999999999897,0.9405278132516613,141401.26,653264,653264
668,715.6,0.37324047088623047,820,2318,5.034,-635.5999999999997,653932,-68.03200000000054,9350,337.985769033432,zack-XPS-15-9560,2019-12-18_10-58-03,337.985769033432,1576695483,False,3,10.142.78.137,0.6998161852563185,367.647,1946.43,751c756febcd46d9a439e0a10f7704d1,820,67.91,653932,0.001,0.3864557865188296,382.69999999999897,0.9403832905981314,142161.614,653932,653932
800,733.1,0.3900642395019531,821,2321,5.184,-635.5999999999997,654732,-66.00700000000057,9350,338.37583327293396,zack-XPS-15-9560,2019-12-18_10-58-03,338.37583327293396,1576695483,False,3,10.142.78.137,0.6997563169527943,372.746,1966.755,751c756febcd46d9a439e0a10f7704d1,821,67.7,654732,0.001,0.3864058889997704,382.69999999999897,0.9402388591428081,141422.217,654732,654732
854,750.0,0.4054124355316162,822,2324,5.264,-635.5999999999997,655586,-65.94500000000052,9350,338.7812457084656,zack-XPS-15-9560,2019-12-18_10-58-04,338.7812457084656,1576695484,False,3,10.142.78.137,0.699698466745653,376.363,1992.758,751c756febcd46d9a439e0a10f7704d1,822,67.24,655586,0.001,0.38635874135650794,382.69999999999897,0.9401019305155388,142472.792,655586,655586
881,767.1,0.4273700714111328,823,2327,5.346,-635.5999999999997,656467,-70.03700000000052,9350,339.2086157798767,zack-XPS-15-9560,2019-12-18_10-58-04,339.2086157798767,1576695484,False,3,10.142.78.137,0.6996412602907085,382.146,2007.349,751c756febcd46d9a439e0a10f7704d1,823,67.09,656467,0.001,0.38631309562200256,382.69999999999897,0.9399710810500658,143502.935,656467,656467
650,767.2,0.3582954406738281,824,2330,5.353,-635.5999999999997,657117,-69.95700000000045,9350,339.56691122055054,zack-XPS-15-9560,2019-12-18_10-58-05,339.56691122055054,1576695485,False,3,10.142.78.137,0.699583844519068,383.624,1999.877,751c756febcd46d9a439e0a10f7704d1,824,66.96,657117,0.001,0.38626750175870583,382.69999999999897,0.9398400318745632,143323.476,657117,657117
811,785.3,0.39055323600769043,825,2333,5.411,-635.5999999999997,657928,-76.19900000000042,9350,339.9574644565582,zack-XPS-15-9560,2019-12-18_10-58-05,339.9574644565582,1576695485,False,3,10.142.78.137,0.6995274386990985,388.678,2020.441,751c756febcd46d9a439e0a10f7704d1,825,67.49,657928,0.001,0.38622301267183556,382.69999999999897,0.9397121600353965,145135.911,657928,657928
667,769.8,0.3521730899810791,826,2335,5.339,-635.5999999999997,658595,-82.33100000000042,9350,340.3096375465393,zack-XPS-15-9560,2019-12-18_10-58-05,340.3096375465393,1576695485,False,2,10.142.78.137,0.6994889602055332,385.221,1998.334,751c756febcd46d9a439e0a10f7704d1,826,68.01,658595,0.001,0.3861917435852765,382.69999999999897,0.9396230648227705,144171.357,658595,658595
800,771.5,0.384568452835083,827,2338,5.297,-635.5999999999997,659395,-76.2850000000005,9350,340.6942059993744,zack-XPS-15-9560,2019-12-18_10-58-06,340.6942059993744,1576695486,False,3,10.142.78.137,0.6994303869253173,384.465,2006.684,751c756febcd46d9a439e0a10f7704d1,827,67.92,659395,0.001,0.3861450555246978,382.69999999999897,0.9394905733752273,145642.11,659395,659395
835,773.4,0.39948511123657227,828,2341,5.244,-635.5999999999997,660230,-92.4880000000004,9350,341.09369111061096,zack-XPS-15-9560,2019-12-18_10-58-06,341.09369111061096,1576695486,False,3,10.142.78.137,0.6993720444512493,381.589,2026.788,751c756febcd46d9a439e0a10f7704d1,828,67.99,660230,0.001,0.3860997494436625,382.69999999999897,0.9393635347659065,147489.746,660230,660230
777,774.3,0.36911511421203613,829,2344,5.255,-635.5999999999997,661007,-98.56500000000034,9350,341.462806224823,zack-XPS-15-9560,2019-12-18_10-58-06,341.462806224823,1576695486,False,3,10.142.78.137,0.6993122452151144,379.082,2042.566,751c756febcd46d9a439e0a10f7704d1,829,68.16,661007,0.001,0.38605449632218336,382.69999999999897,0.9392374683858548,147350.516,661007,661007
776,785.1,0.3698732852935791,830,2346,5.324,-635.5999999999997,661783,-94.56600000000037,9350,341.8326795101166,zack-XPS-15-9560,2019-12-18_10-58-07,341.8326795101166,1576695487,False,2,10.142.78.137,0.6992727175164413,378.674,2073.288,751c756febcd46d9a439e0a10f7704d1,830,68.19,661783,0.001,0.38602378926658026,382.69999999999897,0.9391530114107012,147452.258,661783,661783
807,785.8,0.37778687477111816,831,2349,5.305,-635.5999999999997,662590,-96.49700000000031,9350,342.2104663848877,zack-XPS-15-9560,2019-12-18_10-58-07,342.2104663848877,1576695487,False,3,10.142.78.137,0.6992129973753243,377.466,2081.778,751c756febcd46d9a439e0a10f7704d1,831,68.15,662590,0.001,0.3859776468096144,382.69999999999897,0.9390272954122253,148120.302,662590,662590
709,771.3,0.36987948417663574,832,2353,5.21,-641.9000000000004,663299,-92.2550000000003,9350,342.58034586906433,zack-XPS-15-9560,2019-12-18_10-58-08,342.58034586906433,1576695488,False,4,10.142.78.137,0.6991339328739447,374.01,2062.246,751c756febcd46d9a439e0a10f7704d1,832,67.66,663299,0.001,0.38591634172071176,586.4999999999998,0.9388543634107153,148053.228,663299,663299
651,748.3,0.3360750675201416,833,2356,5.047,-641.9000000000004,663950,-96.20000000000023,9350,342.9164209365845,zack-XPS-15-9560,2019-12-18_10-58-08,342.9164209365845,1576695488,False,3,10.142.78.137,0.6990751505824235,365.038,2049.926,751c756febcd46d9a439e0a10f7704d1,833,67.58,663950,0.001,0.38586953378747313,586.4999999999998,0.9387208011742846,148265.963,663950,663950
871,770.4,0.4110746383666992,834,2359,5.19,-641.9000000000004,664821,-90.14000000000026,9350,343.3274955749512,zack-XPS-15-9560,2019-12-18_10-58-08,343.3274955749512,1576695488,False,3,10.142.78.137,0.6990167639833504,370.17,2081.205,751c756febcd46d9a439e0a10f7704d1,834,67.09,664821,0.001,0.385824331317493,586.4999999999998,0.9385923386978731,148432.063,664821,664821
853,774.6,0.4233279228210449,835,2362,5.265,-641.9000000000004,665674,-98.28400000000025,9350,343.7508234977722,zack-XPS-15-9560,2019-12-18_10-58-09,343.7508234977722,1576695489,False,3,10.142.78.137,0.6989597770925836,373.364,2074.651,751c756febcd46d9a439e0a10f7704d1,835,67.17,665674,0.001,0.38578226972368457,586.4999999999998,0.9384708496629025,147110.586,665674,665674
782,786.1,0.3824498653411865,836,2365,5.306,-641.9000000000004,666456,-96.35000000000022,9350,344.1332733631134,zack-XPS-15-9560,2019-12-18_10-58-09,344.1332733631134,1576695489,False,3,10.142.78.137,0.6989037419199515,376.351,2088.74,751c756febcd46d9a439e0a10f7704d1,836,66.94,666456,0.002,0.38574287223006076,586.4999999999998,0.9383567797239326,148148.887,666456,666456
519,758.0,0.29843997955322266,837,2368,5.141,-641.9000000000004,666975,-98.22600000000017,9350,344.4317133426666,zack-XPS-15-9560,2019-12-18_10-58-09,344.4317133426666,1576695489,False,3,10.142.78.137,0.69884646681577,367.912,2060.278,751c756febcd46d9a439e0a10f7704d1,837,66.98,666975,0.002,0.38570075246345725,586.4999999999998,0.9382352665126503,147444.982,666975,666975
866,761.1,0.4051058292388916,838,2371,5.161,-641.9000000000004,667841,-100.26000000000015,9350,344.8368191719055,zack-XPS-15-9560,2019-12-18_10-58-10,344.8368191719055,1576695490,False,3,10.142.78.137,0.6987898431655492,368.458,2065.636,751c756febcd46d9a439e0a10f7704d1,838,66.68,667841,0.002,0.3856607082801006,586.4999999999998,0.9381203566211389,147484.385,667841,667841
706,754.0,0.3536801338195801,839,2374,5.093,-641.9000000000004,668547,-100.16500000000015,9350,345.1904993057251,zack-XPS-15-9560,2019-12-18_10-58-10,345.1904993057251,1576695490,False,3,10.142.78.137,0.6987323779506304,366.983,2054.59,751c756febcd46d9a439e0a10f7704d1,839,66.22,668547,0.002,0.38562103311407014,586.4999999999998,0.9380072922661624,148058.747,668547,668547
722,748.6,0.3612983226776123,840,2377,5.092,-641.9000000000004,669269,-104.23200000000017,9350,345.5517976284027,zack-XPS-15-9560,2019-12-18_10-58-11,345.5517976284027,1576695491,False,3,10.142.78.137,0.6986746646910779,366.128,2044.642,751c756febcd46d9a439e0a10f7704d1,840,66.55,669269,0.001,0.385581015947647,586.4999999999998,0.9378945535412717,147002.508,669269,669269
812,749.1,0.3839457035064697,841,2380,5.124,-641.9000000000004,670081,-112.5710000000002,9350,345.9357433319092,zack-XPS-15-9560,2019-12-18_10-58-11,345.9357433319092,1576695491,False,3,10.142.78.137,0.6986157034816385,366.709,2042.766,751c756febcd46d9a439e0a10f7704d1,841,67.02,670081,0.001,0.3855409726304729,586.4999999999998,0.937783267248405,146203.316,670081,670081
698,748.0,0.34767651557922363,842,2383,5.095,-641.9000000000004,670779,-116.61200000000015,9350,346.2834198474884,zack-XPS-15-9560,2019-12-18_10-58-11,346.2834198474884,1576695491,False,3,10.142.78.137,0.6985552049087377,364.517,2052.033,751c756febcd46d9a439e0a10f7704d1,842,67.15,670779,0.001,0.38550025630725876,586.4999999999998,0.9376711008254504,146824.882,670779,670779
744,757.3,0.35234785079956055,843,2385,5.17,-641.9000000000004,671523,-116.65800000000014,9350,346.63576769828796,zack-XPS-15-9560,2019-12-18_10-58-12,346.63576769828796,1576695492,False,2,10.142.78.137,0.6985135608738591,366.076,2068.693,751c756febcd46d9a439e0a10f7704d1,843,67.23,671523,0.001,0.3854726452658525,586.4999999999998,0.9375959254533798,146488.146,671523,671523
464,716.6,0.275073766708374,844,2387,4.896,-641.9000000000004,671987,-118.65900000000018,9350,346.91084146499634,zack-XPS-15-9560,2019-12-18_10-58-12,346.91084146499634,1576695492,False,2,10.142.78.137,0.6984699182707856,352.755,2031.437,751c756febcd46d9a439e0a10f7704d1,844,67.9,671987,0.001,0.3854414165743056,586.4999999999998,0.9375114401802935,146361.616,671987,671987
852,716.5,0.38379526138305664,845,2390,4.861,-641.9000000000004,672839,-118.78000000000024,9350,347.2946367263794,zack-XPS-15-9560,2019-12-18_10-58-12,347.2946367263794,1576695492,False,3,10.142.78.137,0.698404541507762,348.844,2053.928,751c756febcd46d9a439e0a10f7704d1,845,67.83,672839,0.001,0.3853963920674159,586.4999999999998,0.9373915520369671,147410.754,672839,672839
573,695.6,0.28850698471069336,846,2392,4.742,-641.9000000000004,673412,-116.9320000000003,9350,347.5831437110901,zack-XPS-15-9560,2019-12-18_10-58-13,347.5831437110901,1576695493,False,2,10.142.78.137,0.6983593227104623,339.571,2048.465,751c756febcd46d9a439e0a10f7704d1,846,68.52,673412,0.001,0.3853645002165511,586.4999999999998,0.9373062115417404,146674.335,673412,673412
775,721.2,0.36950230598449707,847,2395,4.862,-641.9000000000004,674187,-120.95900000000029,9350,347.9526460170746,zack-XPS-15-9560,2019-12-18_10-58-13,347.9526460170746,1576695493,False,3,10.142.78.137,0.698290556573809,346.558,2081.039,751c756febcd46d9a439e0a10f7704d1,847,68.51,674187,0.001,0.38531633870704646,586.4999999999998,0.9371775827207333,148334.063,674187,674187
759,710.5,0.3545365333557129,848,2398,4.818,-641.9000000000004,674946,-122.89400000000029,9350,348.3071825504303,zack-XPS-15-9560,2019-12-18_10-58-13,348.3071825504303,1576695493,False,3,10.142.78.137,0.6982208116799297,341.546,2080.247,751c756febcd46d9a439e0a10f7704d1,848,68.22,674946,0.001,0.38526883787026633,586.4999999999998,0.9370504843287071,147458.756,674946,674946
711,711.0,0.32942962646484375,849,2400,4.763,-641.9000000000004,675657,-129.06000000000026,9350,348.63661217689514,zack-XPS-15-9560,2019-12-18_10-58-14,348.63661217689514,1576695494,False,2,10.142.78.137,0.6981740903012321,339.183,2096.212,751c756febcd46d9a439e0a10f7704d1,849,68.19,675657,0.001,0.3852371609281819,586.4999999999998,0.9369681483164123,149265.729,675657,675657
701,708.9,0.3701786994934082,850,2403,4.777,-641.9000000000004,676358,-123.10900000000026,9350,349.00679087638855,zack-XPS-15-9560,2019-12-18_10-58-14,349.00679087638855,1576695494,False,3,10.142.78.137,0.6981045989173025,340.052,2084.678,751c756febcd46d9a439e0a10f7704d1,850,68.71,676358,0.001,0.38518833612545245,586.4999999999998,0.9368413476211539,148412.578,676358,676358
698,697.5,0.3507192134857178,851,2405,4.748,-641.9000000000004,677056,-129.37000000000026,9350,349.35751008987427,zack-XPS-15-9560,2019-12-18_10-58-14,349.35751008987427,1576695494,False,2,10.142.78.137,0.6980572941893415,336.763,2071.191,751c756febcd46d9a439e0a10f7704d1,851,69.16,677056,0.001,0.38515426141443365,586.4999999999998,0.9367533680467872,146908.057,677056,677056
774,705.1,0.3521149158477783,852,2408,4.782,-641.9000000000004,677830,-133.60800000000023,9350,349.70962500572205,zack-XPS-15-9560,2019-12-18_10-58-15,349.70962500572205,1576695495,False,3,10.142.78.137,0.6979848852406478,337.173,2091.214,751c756febcd46d9a439e0a10f7704d1,852,70.19,677830,0.001,0.38510233485587764,586.4999999999998,0.9366172180810058,147441.134,677830,677830
768,707.5,0.5165712833404541,853,2411,4.749,-641.9000000000004,678598,-127.85600000000022,9350,350.2261962890625,zack-XPS-15-9560,2019-12-18_10-58-15,350.2261962890625,1576695495,False,3,10.142.78.137,0.6979199785982766,353.633,2000.66,751c756febcd46d9a439e0a10f7704d1,853,71.07,678598,0.001,0.3850522734969891,586.4999999999998,0.9364874773725894,148992.568,678598,678598
653,726.4,0.3130373954772949,854,2413,4.87,-641.9000000000004,679251,-129.9820000000002,9350,350.5392336845398,zack-XPS-15-9560,2019-12-18_10-58-16,350.5392336845398,1576695496,False,2,10.142.78.137,0.6978740347674675,357.309,2032.977,751c756febcd46d9a439e0a10f7704d1,854,71.58,679251,0.001,0.38501662273550297,586.4999999999998,0.9363957411057083,149171.698,679251,679251
691,710.3,0.3146963119506836,855,2415,4.795,-641.9000000000004,679942,-131.9800000000002,9350,350.8539299964905,zack-XPS-15-9560,2019-12-18_10-58-16,350.8539299964905,1576695496,False,2,10.142.78.137,0.6978254517376291,350.476,2026.675,751c756febcd46d9a439e0a10f7704d1,855,71.57,679942,0.001,0.3849790562906428,586.4999999999998,0.9362986022828662,148139.274,679942,679942
615,714.5,0.3059999942779541,856,2418,4.848,-641.9000000000004,680557,-127.94600000000015,9350,351.15992999076843,zack-XPS-15-9560,2019-12-18_10-58-16,351.15992999076843,1576695496,False,3,10.142.78.137,0.6977494371821704,352.169,2028.856,751c756febcd46d9a439e0a10f7704d1,856,71.83,680557,0.001,0.3849209628481872,586.4999999999998,0.9361465643685863,147380.26,680557,680557
729,709.9,0.3399345874786377,857,2420,4.795,-641.9000000000004,681286,-128.0430000000002,9350,351.49986457824707,zack-XPS-15-9560,2019-12-18_10-58-17,351.49986457824707,1576695497,False,2,10.142.78.137,0.6976976799959406,349.265,2032.557,751c756febcd46d9a439e0a10f7704d1,857,72.27,681286,0.002,0.38488074604428896,586.4999999999998,0.9360423484692697,148038.184,681286,681286
587,692.7,0.29915475845336914,858,2423,4.663,-641.9000000000004,681873,-136.28500000000022,9350,351.79901933670044,zack-XPS-15-9560,2019-12-18_10-58-17,351.79901933670044,1576695497,False,3,10.142.78.137,0.6976168740734913,343.858,2014.496,751c756febcd46d9a439e0a10f7704d1,858,73.42,681873,0.001,0.384816639323259,586.4999999999998,0.9358747799363962,148560.33,681873,681873
861,707.7,0.4068603515625,859,2426,4.812,-641.9000000000004,682734,-140.2530000000002,9350,352.20587968826294,zack-XPS-15-9560,2019-12-18_10-58-17,352.20587968826294,1576695497,False,3,10.142.78.137,0.6975358133897754,351.447,2013.675,751c756febcd46d9a439e0a10f7704d1,859,73.25,682734,0.001,0.3847522562324558,586.4999999999998,0.9357057501343542,147055.915,682734,682734
759,713.5,0.35753679275512695,860,2428,4.897,-641.9000000000004,683493,-138.1170000000002,9350,352.56341648101807,zack-XPS-15-9560,2019-12-18_10-58-18,352.56341648101807,1576695498,False,2,10.142.78.137,0.6974805226473104,350.094,2038.025,751c756febcd46d9a439e0a10f7704d1,860,73.05,683493,0.001,0.38470861761096187,586.4999999999998,0.9355915130517802,145714.977,683493,683493
749,718.6,0.37290263175964355,861,2431,4.947,-641.9000000000004,684242,-140.2190000000002,9350,352.9363191127777,zack-XPS-15-9560,2019-12-18_10-58-18,352.9363191127777,1576695498,False,3,10.142.78.137,0.6973969352353373,352.252,2040.019,751c756febcd46d9a439e0a10f7704d1,861,73.16,684242,0.001,0.3846428704012176,586.4999999999998,0.9354207356000009,145262.707,684242,684242
499,691.1,0.2869863510131836,862,2433,4.836,-641.9000000000004,684741,-134.04600000000022,9350,353.2233054637909,zack-XPS-15-9560,2019-12-18_10-58-18,353.2233054637909,1576695498,False,2,10.142.78.137,0.69733975469019,345.848,1998.274,751c756febcd46d9a439e0a10f7704d1,862,73.41,684741,0.001,0.3845960731670889,586.4999999999998,0.9352989597971283,142908.447,684741,684741
534,667.7,0.3091115951538086,863,2435,4.743,-641.9000000000004,685275,-130.11000000000024,9350,353.5324170589447,zack-XPS-15-9560,2019-12-18_10-58-19,353.5324170589447,1576695499,False,2,10.142.78.137,0.6972823450741612,325.191,2053.252,751c756febcd46d9a439e0a10f7704d1,863,73.63,685275,0.001,0.3845482821758972,586.4999999999998,0.9351741062805019,140770.813,685275,685275
677,670.1,0.3366580009460449,864,2438,4.744,-641.9000000000004,685952,-126.14500000000025,9350,353.86907505989075,zack-XPS-15-9560,2019-12-18_10-58-19,353.86907505989075,1576695499,False,3,10.142.78.137,0.6971951787936984,327.554,2045.772,751c756febcd46d9a439e0a10f7704d1,864,74.37,685952,0.001,0.3844750092616846,586.4999999999998,0.9349819217888844,141250.533,685952,685952
647,665.7,0.3206202983856201,865,2440,4.761,-641.9000000000004,686599,-111.99100000000031,9350,354.18969535827637,zack-XPS-15-9560,2019-12-18_10-58-19,354.18969535827637,1576695499,False,2,10.142.78.137,0.6971360313929366,328.129,2028.777,751c756febcd46d9a439e0a10f7704d1,865,74.78,686599,0.001,0.38442417246488764,586.4999999999998,0.9348480960083424,139826.937,686599,686599
897,693.9,0.43814802169799805,866,2443,4.958,-641.9000000000004,687496,-109.97100000000039,9350,354.62784337997437,zack-XPS-15-9560,2019-12-18_10-58-20,354.62784337997437,1576695500,False,3,10.142.78.137,0.6970491794387506,341.146,2034.028,751c756febcd46d9a439e0a10f7704d1,866,74.45,687496,0.001,0.3843497665070133,586.4999999999998,0.9346536243140949,139968.814,687496,687496
